StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	State	Collected.By	X	X.1	Species	Subphylum	Genus
yHQL454	Candida santamariae	Candida	Ascomycota	37.530983,-119.626228	37.530983	-119.626228	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	QL#23	b	YHQL_QL#23	10	Yosemite Nat'l Park, CA, 37°31'51.539"N X 119°39'7.339"W	California	Bill Vagt	TRUE	yHQL454	Candida santamariae	Saccharomycotina	Candida
yHQL294	Candida salmanticensis	Candida	Ascomycota	39.871665, -79.492928	39.871665	-79.492928	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	QL#10	a	YHQL_QL#10	30	Ohiopyle, PA	Pennsylvania	Scott Zasadil	TRUE	yHQL294	Groenewaldozyma salmanticensis	Saccharomycotina	Groenewaldozyma
yHQL686	Candida salmanticensis	Candida	Ascomycota	44.837907, -88.331760	44.837907	-88.33176	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Malus	Malus sp.	Apple Tree	NA	NA	7	b	YHQL_7	30	W1348 Church Rd., Cecil WI 54111 (Sorlie's)	Wisconsin	Sorlie, Lisa	TRUE	yHQL686	Groenewaldozyma salmanticensis	Saccharomycotina	Groenewaldozyma
yHAB256	Candida sake	Candida	Ascomycota	45.717810, -86.669512	45.71781	-86.669512	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	3.8	b	YHAB_3.8	10	Fayette, MI	Michigan	ABH/CTH	TRUE	yHAB256	Candida sake	Saccharomycotina	Candida
yHKB185	Candida sake	Candida	Ascomycota	44.3878:-71.1731	44.3878	-71.1731	Tree	Plant Matter	Bark	NA	NA	NA	NA	Betula	Betula sp.	Birch	NA	NA	NH1	a	YHKB_NH1	10	Gorham, NH	New Hampshire	Beth Sargent	TRUE	yHKB185	Candida sake	Saccharomycotina	Candida
yHKB321	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Plant	Plant Matter	Leaves	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT2	a	YHKB_RT2	22	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB321	Candida sake	Saccharomycotina	Candida
yHKB322	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Plant	Plant Matter	Fruit	Berry	Unknown	Unknown	NA	Unknown	Unknown	Unknown	NA	NA	RT4	a	YHKB_RT4	22	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB322	Candida sake	Saccharomycotina	Candida
yHKB323	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil/Plant Matter	Soil/Plant Matter	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT3	a	YHKB_RT3	22	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB323	Candida sake	Saccharomycotina	Candida
yHKB338	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	Moss	NA	RT2	b	YHKB_RT2	22	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB338	Candida sake	Saccharomycotina	Candida
yHKB339	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil/Plant Matter	Soil/Plant Matter	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT3	b	YHKB_RT3	22	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB339	Candida sake	Saccharomycotina	Candida
yHKB364	Candida sake	Candida	Ascomycota	44.3878:-71.1731	44.3878	-71.1731	Tree	Plant Matter	Bark	NA	NA	NA	NA	Betula	Betula sp.	Birch	NA	NA	NH1	a	YHKB_NH1	4	Gorham, NH	New Hampshire	Beth Sargent	TRUE	yHKB364	Candida sake	Saccharomycotina	Candida
yHKB365	Candida sake	Candida	Ascomycota	44.3878:-71.1731	44.3878	-71.1731	Plant	Plant Matter	Flower/Leaves	NA	NA	NA	NA	Syringa	Syringa sp.	Lilac	NA	NA	NH9	c	YHKB_NH9	4	Gorham, NH	New Hampshire	Beth Sargent	TRUE	yHKB365	Candida sake	Saccharomycotina	Candida
yHKB424	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT6	a	YHKB_RT6	10	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB424	Candida sake	Saccharomycotina	Candida
yHKB425	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT6	b	YHKB_RT6	10	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB425	Candida sake	Saccharomycotina	Candida
yHKB426	Candida sake	Candida	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT7	a	YHKB_RT7	10	Pattonsburg, MO	Missouri	Kelly Buh	TRUE	yHKB426	Candida sake	Saccharomycotina	Candida
yHKB427	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	Moss	NA	RT2	b	YHKB_RT2	10	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB427	Candida sake	Saccharomycotina	Candida
yHKB428	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil/Plant Matter	Soil/Plant Matter	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT3	a	YHKB_RT3	10	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB428	Candida sake	Saccharomycotina	Candida
yHKB431	Candida sake	Candida	Ascomycota	44.8900,-88.3073	44.89	-88.3073	Tree	Plant Matter	Fruit	Apple	Rosaceae	Pome	NA	Malus	Malus sp.	Apple Tree	NA	NA	LS14	b	YHKB_LS14	10	Gillett, WI	Wisconsin	Lisa Sorlie	TRUE	yHKB431	Candida sake	Saccharomycotina	Candida
yHKB447	Candida sake	Candida	Ascomycota	36.0999,-80.2442	36.0999	-80.2442	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	S1	b	YHKB_S1	10	Winston-Salem, NC	North Carolina	Leslie Shown	TRUE	yHKB447	Candida sake	Saccharomycotina	Candida
yHKB45	Candida sake	Candida	Ascomycota	60.4789127:-150.3230643	60.4789127	-150.3230643	Soil	Soil	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	Moss	Uncultured	8G	a	YHKB_8G	22	Engineer Lake, AK	Alaska	NA	TRUE	yHKB45	Candida sake	Saccharomycotina	Candida
yHKB453	Candida sake	Candida	Ascomycota	36.0999,-80.2442	36.0999	-80.2442	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	S1	a	YHKB_S1	10	Winston-Salem, NC	North Carolina	Leslie Shown	TRUE	yHKB453	Candida sake	Saccharomycotina	Candida
yHKS213	Candida sake	Candida	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#58	a	YHKS_#58	10	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS213	Candida sake	Saccharomycotina	Candida
yHKS335	Candida sake	Candida	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#88	a	YHKS_#88	10	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS335	Candida sake	Saccharomycotina	Candida
yHKS416	Candida sake	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#126	a	YHKS_#126	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS416	Candida sake	Saccharomycotina	Candida
yHKS486	Candida sake	Candida	Ascomycota	48.725722, -122.359948	48.725722	-122.359948	Tree	Plant Matter	Bark	NA	NA	NA	NA	Abies	Abies sp.	Fir	Moss	NA	#146	a	YHKS_#146	10	Bellingham WA (Sudden Valley)	Washington	Mary B. O'Neill	TRUE	yHKS486	Candida sake	Saccharomycotina	Candida
yHKS487	Candida sake	Candida	Ascomycota	48.725722, -122.359948	48.725722	-122.359948	Tree	Plant Matter	Bark	NA	NA	NA	NA	Abies	Abies sp.	Fir	Moss	NA	#146	b	YHKS_#146	10	Bellingham WA (Sudden Valley)	Washington	Mary B. O'Neill	TRUE	yHKS487	Candida sake	Saccharomycotina	Candida
yHKS488	Candida sake	Candida	Ascomycota	48.725722, -122.359948	48.725722	-122.359948	Soil	Soil	Soil	NA	NA	NA	NA	Unknown	Unknown	Bamboo	NA	NA	#151	a	YHKS_#151	10	Bellingham WA (Sudden Valley)	Washington	Mary B. O'Neill	TRUE	yHKS488	Candida sake	Saccharomycotina	Candida
yHKS523	Candida sake	Candida	Ascomycota	48.725722, -122.359948	48.725722	-122.359948	Tree	Plant Matter	Bark	NA	NA	NA	NA	Thuja	Thuja plicata	Pacific Redcedar	NA	NA	#152	a	YHKS_#152	10	Bellingham WA (Sudden Valley)	Washington	Mary B. O'Neill	TRUE	yHKS523	Candida sake	Saccharomycotina	Candida
yHKS524	Candida sake	Candida	Ascomycota	48.725722, -122.359948	48.725722	-122.359948	Tree	Soil	Soil	NA	NA	NA	NA	Thuja	Thuja plicata	Pacific Redcedar	NA	NA	#155	a	YHKS_#155	10	Bellingham WA (Sudden Valley)	Washington	Mary B. O'Neill	TRUE	yHKS524	Candida sake	Saccharomycotina	Candida
yHKS567	Candida sake	Candida	Ascomycota	60.476499, -150.330873	60.476499	-150.330873	Soil	Soil	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	Moss	NA	#202	a	YHKS_#202	22	Kenai Wildlife Reserve, Alaska (Engineer Lake)	Alaska	Jacob Barnes	TRUE	yHKS567	Candida sake	Saccharomycotina	Candida
yHKS629	Candida sake	Candida	Ascomycota	60.476499, -150.330873	60.476499	-150.330873	Soil	Soil	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	Moss	NA	#202	a	YHKS_#202	10	Kenai Wildlife Reserve, Alaska (Engineer Lake)	Alaska	Jacob Barnes	TRUE	yHKS629	Candida sake	Saccharomycotina	Candida
yHKS634	Candida sake	Candida	Ascomycota	60.476499, -150.330873	60.476499	-150.330873	Soil	Soil	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	Moss	NA	#202	b	YHKS_#202	10	Kenai Wildlife Reserve, Alaska (Engineer Lake)	Alaska	Jacob Barnes	TRUE	yHKS634	Candida sake	Saccharomycotina	Candida
yHKS684	Candida sake	Candida	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Quercus	Quercus sp.	Oak	NA	NA	#219	a	YHKS_#219	10	Delafield,WI	Wisconsin	Kayla Sylvester	TRUE	yHKS684	Candida sake	Saccharomycotina	Candida
yHKS690	Candida sake	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	Black Growth	NA	#226	b	YHKS_#226	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS690	Candida sake	Saccharomycotina	Candida
yHKS692	Candida sake	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#228	a	YHKS_#228	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS692	Candida sake	Saccharomycotina	Candida
yHKS693	Candida sake	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#228	c	YHKS_#228	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS693	Candida sake	Saccharomycotina	Candida
yHKS703	Candida sake	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#237	a	YHKS_#237	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS703	Candida sake	Saccharomycotina	Candida
yHKS708	Candida sake	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#242	a	YHKS_#242	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS708	Candida sake	Saccharomycotina	Candida
yHKS725	Candida sake	Candida	Ascomycota	47.441600, -87.878877	47.4416	-87.878877	Tree	Plant Matter	Bark	NA	NA	NA	NA	Betula	Betula sp.	Birch	NA	NA	#254	a	YHKS_#254	10	Copper Harbor, Michigan (Estivant Pines Nature Sanctuary	Michigan	Chris Hittinger	TRUE	yHKS725	Candida sake	Saccharomycotina	Candida
yHKS779	Candida sake	Candida	Ascomycota	44.905387, -89.781280	44.905387	-89.78128	Tree	Plant Matter	Bark	NA	NA	NA	NA	Ulmus	Ulmus sp.	Elm	NA	NA	#280	a	YHKS_#280	22	Marathon county farm, WI	Wisconsin	S. Smead	TRUE	yHKS779	Candida sake	Saccharomycotina	Candida
yHQL117	Candida sake	Candida	Ascomycota	46.122696, -123.927882	46.122696	-123.927882	Plant	Soil	Soil	NA	NA	NA	NA	Festuca	Festuca rubra	Native Red Fescue	NA	NA	OR 15.2	a	YHQL_OR 15.2	30	Camp Rilea, OR	Oregon	Quinn Langdon	TRUE	yHQL117	Candida sake	Saccharomycotina	Candida
yHQL118	Candida sake	Candida	Ascomycota	44.934125, -123.036923	44.934125	-123.036923	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	Mushroom	NA	OR 2	a	YHQL_OR 2	10	Salem, OR (Pringle Creek)	Oregon	Quinn Langdon	TRUE	yHQL118	Candida sake	Saccharomycotina	Candida
yHQL440	Candida sake	Candida	Ascomycota	39.876949,-123.724678	39.876949	-123.724678	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Quercus	Quercus virginiana	Live Oak	NA	NA	QL#19	b	YHQL_QL#19	10	Rock creek campground, Standish-Hickey State Rec Area, CA 39°52'37.018"N X 123°43'28.841"W	California	Bill Vagt	TRUE	yHQL440	Candida sake	Saccharomycotina	Candida
yHQL441	Candida sake	Candida	Ascomycota	39.876949,-123.724678	39.876949	-123.724678	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Quercus	Quercus virginiana	Live Oak	NA	NA	QL#19	b	YHQL_QL#19	10	Rock creek campground, Standish-Hickey State Rec Area, CA 39°52'37.018"N X 123°43'28.841"W	California	Bill Vagt	TRUE	yHQL441	Candida sake	Saccharomycotina	Candida
yHQL463	Candida sake	Candida	Ascomycota	40.382764, -80.048519	40.382764	-80.048519	Plant	Soil	Soil	NA	NA	NA	NA	Zea	Zea mays	Corn	NA	Soil from around corn, backyard of residence	KS#293	a	YHQL_KS#293	10	126 Academy ave, Pittsburgh, PA 15228	Pennsylvania	Zasadil	TRUE	yHQL463	Candida sake	Saccharomycotina	Candida
yHQL465	Candida sake	Candida	Ascomycota	40.382764, -80.048519	40.382764	-80.048519	Tree	Soil	Soil	NA	NA	NA	NA	Cornus	Cornus sp.	Dogwood	NA	Soil from around dogwood, backyard of residence	KS#294	b	YHQL_KS#294	10	126 Academy ave, Pittsburgh, PA 15228	Pennsylvania	Zasadil	TRUE	yHQL465	Candida sake	Saccharomycotina	Candida
yHQL486	Candida sake	Candida	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Miscellaneous	Miscellaneous	Wood	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	submerged	AS#9	b	YHQL_AS#9	10	Chadwick, Illinois-Sheddan property	Illinois	Angela Sheddan	TRUE	yHQL486	Candida sake	Saccharomycotina	Candida
yHRVM122	Candida sake	Candida	Ascomycota	47.861132, -122.060318	47.861132	-122.060318	Plant	Plant Matter	Plant Matter	NA	NA	NA	Dead	Equisetum	Equisetum sp.	Horsetail	NA	NA	6D3	a	YHRVM_6D3	10	Lords Hill, Monroe, WA	Washington	Emily Baker	TRUE	yHRVM122	Candida sake	Saccharomycotina	Candida
yHRVM201	Candida sake	Candida	Ascomycota	42.866603, -88.336550	42.866603	-88.33655	Plant	Soil	Soil	NA	NA	NA	NA	Hosta	Hosta sp.	Hosta	NA	NA	2D4	a	YHRVM_2D4	10	Mukwonago, WI	Wisconsin	Ryan Moriarty	TRUE	yHRVM201	Candida sake	Saccharomycotina	Candida
yHRVM228	Candida sake	Candida	Ascomycota	34.951681, -82.946213	34.951681	-82.946213	Soil	Sand	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	11D4-CS	a	YHRVM_11D4-CS	10	Devil's Fork State Park, SC	South Carolina	CTH parents	TRUE	yHRVM228	Candida sake	Saccharomycotina	Candida
yHRVM229	Candida sake	Candida	Ascomycota	34.951681, -82.946213	34.951681	-82.946213	Soil	Sand	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	11D4-CS	b	YHRVM_11D4-CS	10	Devil's Fork State Park, SC	South Carolina	CTH parents	TRUE	yHRVM229	Candida sake	Saccharomycotina	Candida
yHRVM260	Candida sake	Candida	Ascomycota	34.951681, -82.946213	34.951681	-82.946213	Soil	Sand	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	11D4-CS	c	YHRVM_11D4-CS	10	Devil's Fork State Park, SC	South Carolina	CTH parents	TRUE	yHRVM260	Candida sake	Saccharomycotina	Candida
yHRVM50	Candida sake	Candida	Ascomycota	43.072871, -89.407803	43.072871	-89.407803	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	7D1	c	YHRVM_7D1	10	Madison, WI	Wisconsin	Ryan Moriarty	TRUE	yHRVM50	Candida sake	Saccharomycotina	Candida
yHRVM56	Candida sake	Candida	Ascomycota	43.072871, -89.407803	43.072871	-89.407803	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Fungus	NA	NA	6D1	b	YHRVM_6D1	10	Madison, WI	Wisconsin	Ryan Moriarty	TRUE	yHRVM56	Candida sake	Saccharomycotina	Candida
yHRVM61	Candida sake	Candida	Ascomycota	43.072871, -89.407803	43.072871	-89.407803	Plant	Moss	Moss	NA	NA	NA	NA	Unknown	Unknown	Moss	NA	NA	8D1	b	YHRVM_8D1	10	Madison, WI	Wisconsin	Ryan Moriarty	TRUE	yHRVM61	Candida sake	Saccharomycotina	Candida
yHRVM63	Candida sake	Candida	Ascomycota	43.072871, -89.407803	43.072871	-89.407803	Plant	Moss	Moss	NA	NA	NA	NA	Unknown	Unknown	Moss	NA	NA	8D1	a	YHRVM_8D1	10	Madison, WI	Wisconsin	Ryan Moriarty	TRUE	yHRVM63	Candida sake	Saccharomycotina	Candida
yHKB110	Candida railenensis	Candida	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	KBOCT3	b	YHKB_KBOCT3	22	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB110	Candida railenensis	Saccharomycotina	Candida
yHKB111	Candida railenensis	Candida	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	NA	KBOCT5	a	YHKB_KBOCT5	22	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB111	Candida railenensis	Saccharomycotina	Candida
yHKB117	Candida railenensis	Candida	Ascomycota	44.3878:-71.1731	44.3878	-71.1731	Tree	Plant Matter	Fruit/Leaves	Apple	Rosaceae	Pome	NA	Malus	Malus sp.	Apple	NA	NA	NH7	a	YHKB_NH7	22	Gorham, NH	New Hampshire	Beth Sargent	TRUE	yHKB117	Candida railenensis	Saccharomycotina	Candida
yHKB132	Candida railenensis	Candida	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT6	a	YHKB_KBOCT6	22	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB132	Candida railenensis	Saccharomycotina	Candida
yHKB165	Candida railenensis	Candida	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT7	c	YHKB_KBOCT7	10	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB165	Candida railenensis	Saccharomycotina	Candida
yHKB166	Candida railenensis	Candida	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT6	a	YHKB_KBOCT6	10	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB166	Candida railenensis	Saccharomycotina	Candida
yHKB188	Candida railenensis	Candida	Ascomycota	44.3878:-71.1731	44.3878	-71.1731	Tree	Plant Matter	Fruit/Leaves	Apple	Rosaceae	Pome	NA	Malus	Malus sp.	Apple	NA	NA	NH7	a	YHKB_NH7	10	Gorham, NH	New Hampshire	Beth Sargent	TRUE	yHKB188	Candida railenensis	Saccharomycotina	Candida
yHKB337	Candida railenensis	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT6	b	YHKB_RT6	22	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB337	Candida railenensis	Saccharomycotina	Candida
yHKB340	Candida railenensis	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT6	a	YHKB_RT6	22	Story City, IA	Iowa	Kelly Buh	TRUE	yHKB340	Candida railenensis	Saccharomycotina	Candida
yHKB402	Candida railenensis	Candida	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT6	b	YHKB_KBOCT6	4	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB402	Candida railenensis	Saccharomycotina	Candida
yHKB460	Candida railenensis	Candida	Ascomycota	47.2718,-88.4263	47.2718	-88.4263	Plant	Plant Matter	Plant Matter	NA	NA	NA	NA	Lycopodium	Lycopodium obscurum	Princess Pine	NA	NA	RW4	a	YHKB_RW4	10	Calumet, MI	Michigan	Russell Wrobel	TRUE	yHKB460	Candida railenensis	Saccharomycotina	Candida
yHKB64	Candida railenensis	Candida	Ascomycota	44.3878:-71.1731	44.3878	-71.1731	Tree	Plant Matter	Bark	NA	NA	NA	NA	Betula	Betula sp.	Birch	NA	NA	NH1	a	YHKB_NH1	30	Gorham, NH	New Hampshire	Beth Sargent	TRUE	yHKB64	Candida railenensis	Saccharomycotina	Candida
yHKB71	Candida railenensis	Candida	Ascomycota	44.3878:-71.1731	44.3878	-71.1731	Tree	Plant Matter	Fruit/Leaves	Apple	Rosaceae	Pome	NA	Malus	Malus sp.	Apple	NA	NA	NH7	a	YHKB_NH7	30	Gorham, NH	New Hampshire	Beth Sargent	TRUE	yHKB71	Candida railenensis	Saccharomycotina	Candida
yHKB92	Candida railenensis	Candida	Ascomycota	44.3878:-71.1731	44.3878	-71.1731	Plant	Plant Matter	Leaves	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	NH2	b	YHKB_NH2	22	Gorham, NH	New Hampshire	Beth Sargent	TRUE	yHKB92	Candida railenensis	Saccharomycotina	Candida
yHKS200	Candida railenensis	Candida	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#47	b	YHKS_#47	10	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS200	Candida railenensis	Saccharomycotina	Candida
yHKS201	Candida railenensis	Candida	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#49	a	YHKS_#49	10	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS201	Candida railenensis	Saccharomycotina	Candida
yHKS203	Candida railenensis	Candida	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#49	c	YHKS_#49	10	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS203	Candida railenensis	Saccharomycotina	Candida
yHKS205	Candida railenensis	Candida	Ascomycota	43.695818, -87.718146	43.695818	-87.718146	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#50	b	YHKS_#50	10	 Indian Mound Park, Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS205	Candida railenensis	Saccharomycotina	Candida
yHKS263	Candida railenensis	Candida	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Plant Matter	Nut	Beech Nut	Fagaceae	Nut	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#93	a	YHKS_#93	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS263	Candida railenensis	Saccharomycotina	Candida
yHKS279	Candida railenensis	Candida	Ascomycota	43.400119, -87.876439	43.400119	-87.876439	Tree	Plant Matter	Bark	NA	NA	NA	NA	Gleditsia	Gleditsia triacanthos	Honey Locust	NA	NA	#87	a	YHKS_#87	10	Port Washington, WI (Whitefish Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS279	Candida railenensis	Saccharomycotina	Candida
yHKS354	Candida railenensis	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Nut	Beech Nut	Fagaceae	Nut	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#129	b	YHKS_#129	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS354	Candida railenensis	Saccharomycotina	Candida
yHKS366	Candida railenensis	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#132	a	YHKS_#132	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS366	Candida railenensis	Saccharomycotina	Candida
yHKS368	Candida railenensis	Candida	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#135	a	YHKS_#135	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS368	Candida railenensis	Saccharomycotina	Candida
